"route.id","AOU","RouteDataID","countrynum","statenum","Route","RPID","year","Stop1","Stop2","Stop3","Stop4","Stop5","Stop6","Stop7","Stop8","Stop9","Stop10","Stop11","Stop12","Stop13","Stop14","Stop15","Stop16","Stop17","Stop18","Stop19","Stop20","Stop21","Stop22","Stop23","Stop24","Stop25","Stop26","Stop27","Stop28","Stop29","Stop30","Stop31","Stop32","Stop33","Stop34","Stop35","Stop36","Stop37","Stop38","Stop39","Stop40","Stop41","Stop42","Stop43","Stop44","Stop45","Stop46","Stop47","Stop48","Stop49","Stop50","Latin.name","RouteName","Active","Latitude","Longitude","Stratum","BCR","RouteTypeID","RouteTypeDetailID"
"840_18_8",5190,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haemorhous_mexicanus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7610,6352149,840,18,8,101,2013,1,1,0,0,0,2,1,1,0,1,1,0,1,1,2,0,1,0,1,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,3,1,0,1,0,3,0,1,0,0,"Turdus_migratorius","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7030,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mimus_polyglottos","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3930,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Picoides_villosus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7040,6352149,840,18,8,101,2013,3,3,0,2,1,0,0,2,3,3,0,0,0,1,0,0,2,2,2,0,0,0,0,1,2,2,2,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,"Dumetella_carolinensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4980,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Agelaius_phoeniceus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3940,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Picoides_pubescens","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6130,6352149,840,18,8,101,2013,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Hirundo_rustica","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6520,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,"Setophaga_petechia","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6520,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"Setophaga_petechia","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4950,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Molothrus_ater","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7310,6352149,840,18,8,101,2013,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Baeolophus_bicolor","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7660,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Sialia_sialis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4520,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Myiarchus_crinitus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4940,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,"Dolichonyx_oryzivorus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6882,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,"Passer_domesticus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5600,6352149,840,18,8,101,2013,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,2,0,0,1,0,0,0,1,2,0,2,1,0,0,2,1,0,0,1,0,0,0,1,3,2,0,0,"Spizella_passerina","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3390,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Buteo_lineatus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6740,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Seiurus_aurocapilla","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5290,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,0,2,0,0,0,1,0,0,"Spinus_tristis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6590,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Setophaga_pensylvanica","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7180,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thryothorus_ludovicianus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7270,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,"Sitta_carolinensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7310,6355538,840,18,8,101,2014,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Baeolophus_bicolor","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4020,6352149,840,18,8,101,2013,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sphyrapicus_varius","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3940,6352149,840,18,8,101,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Picoides_pubescens","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6520,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Setophaga_petechia","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3100,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meleagris_gallopavo","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4230,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chaetura_pelagica","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3160,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Zenaida_macroura","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5930,6346018,840,18,8,101,2012,0,2,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cardinalis_cardinalis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7510,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Polioptila_caerulea","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6140,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Tachycineta_bicolor","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4770,6355538,840,18,8,101,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Cyanocitta_cristata","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3870,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Coccyzus_americanus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7550,6346018,840,18,8,101,2012,0,0,0,0,2,0,0,3,0,4,0,2,1,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,"Hylocichla_mustelina","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7550,6352149,840,18,8,101,2013,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,"Hylocichla_mustelina","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4440,6352149,840,18,8,101,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyrannus_tyrannus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6740,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seiurus_aurocapilla","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7050,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Toxostoma_rufum","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4230,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chaetura_pelagica","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7270,6341556,840,18,8,101,2011,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sitta_carolinensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6240,6352149,840,18,8,101,2013,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,0,2,0,0,0,1,1,0,0,0,0,2,1,3,0,0,1,0,0,"Vireo_olivaceus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4090,6341556,840,18,8,101,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Melanerpes_carolinus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4610,6341556,840,18,8,101,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,"Contopus_virens","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5840,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Melospiza_georgiana","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",1720,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,"Branta_canadensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4230,6341556,840,18,8,101,2011,0,0,0,0,1,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Chaetura_pelagica","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",1940,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Ardea_herodias","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3900,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Megaceryle_alcyon","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7040,6346018,840,18,8,101,2012,4,4,1,1,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Dumetella_carolinensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3940,6341556,840,18,8,101,2011,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,"Picoides_pubescens","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",1940,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ardea_herodias","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6882,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Passer_domesticus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6810,6341556,840,18,8,101,2011,0,0,0,0,1,1,1,5,2,4,0,1,1,0,0,0,0,1,1,1,2,0,2,1,1,0,2,3,3,3,2,2,0,1,3,1,2,1,0,0,0,0,0,0,0,1,2,0,1,0,"Geothlypis_trichas","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6410,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vermivora_cyanoptera","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5170,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"Haemorhous_purpureus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",1440,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aix_sponsa","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5930,6352149,840,18,8,101,2013,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cardinalis_cardinalis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4880,6341556,840,18,8,101,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,1,0,2,2,0,4,4,1,0,1,1,0,4,4,2,2,3,5,1,3,1,0,1,1,0,0,0,2,2,9,2,2,1,"Corvus_brachyrhynchos","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7270,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sitta_carolinensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4610,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Contopus_virens","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4670,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Empidonax_minimus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5290,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Spinus_tristis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6190,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,"Bombycilla_cedrorum","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6520,6341556,840,18,8,101,2011,4,2,0,0,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,4,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,"Setophaga_petechia","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7660,6341556,840,18,8,101,2011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,"Sialia_sialis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6080,6355538,840,18,8,101,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Piranga_olivacea","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3250,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cathartes_aura","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",7210,6355538,840,18,8,101,2014,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,"Troglodytes_aedon","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4661,6346018,840,18,8,101,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Empidonax_alnorum","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6810,6355538,840,18,8,101,2014,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,"Geothlypis_trichas","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3330,6341556,840,18,8,101,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accipiter_cooperii","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6240,6341556,840,18,8,101,2011,1,1,0,0,1,0,0,0,1,0,0,0,4,4,0,3,1,1,3,2,6,6,6,5,5,1,1,1,1,3,1,3,0,0,1,3,2,0,0,0,1,0,1,1,0,2,2,4,0,0,"Vireo_olivaceus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4880,6352149,840,18,8,101,2013,1,1,0,2,2,1,2,0,0,0,1,1,0,1,0,1,2,0,0,0,0,1,1,1,1,1,2,1,0,3,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,"Corvus_brachyrhynchos","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",5070,6341556,840,18,8,101,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Icterus_galbula","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",6080,6341556,840,18,8,101,2011,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Piranga_olivacea","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",1720,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Branta_canadensis","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",4900,6352149,840,18,8,101,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corvus_ossifragus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
"840_18_8",3930,6346018,840,18,8,101,2012,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Picoides_villosus","NO WOODBURY",1,41.5493443,-73.2167392,12,30,1,1
